id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank,status
PDS-15794,3,1,1.0,2,2,2,0,2,2,0,0,0,0,0,1,1,0,0,DESA
PDS-19774,3,6,1.0,2,1,2,8,2,1,0,0,0,0,1,1,1,4,0,DESA
PDS-13021,3,1,1.0,2,2,0,2,2,2,0,0,0,1,1,2,0,1,2,DESA
PDS-14262,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,1,0,0,0,KELURAHAN
PDS-18307,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-21250,3,6,1.0,2,2,0,6,3,0,1,0,1,0,5,6,0,4,0,KELURAHAN
PDS-13728,1,1,1.0,2,2,2,8,3,1,0,0,0,1,1,2,0,0,0,DESA
PDS-10425,1,1,1.0,2,2,2,12,2,1,0,0,0,1,0,2,0,0,0,DESA
PDS-17192,3,3,1.0,2,2,0,4,3,1,1,0,0,0,1,3,0,0,2,KELURAHAN
PDS-19249,3,1,1.0,2,2,2,4,2,0,0,0,0,0,1,1,1,0,0,DESA
PDS-14761,3,3,1.0,2,1,2,6,6,4,3,0,0,0,2,2,1,0,0,DESA
PDS-11317,3,1,1.0,2,2,2,0,3,1,1,0,0,0,0,1,0,0,0,DESA
PDS-4242,1,1,1.0,5,2,2,0,2,0,0,0,0,0,1,1,1,1,0,DESA
PDS-2484,3,1,1.0,5,2,2,2,2,0,2,0,0,0,1,1,1,1,0,DESA
PDS-21631,3,6,1.0,1,1,2,58,17,6,4,1,0,1,7,7,0,6,1,KELURAHAN
PDS-16828,3,1,0.9820627802690582,5,2,2,6,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-0648,3,1,1.0,5,2,1,6,2,3,1,0,0,0,0,3,1,0,1,DESA
PDS-15417,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-5478,3,1,0.9978189749182116,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-23858,3,1,1.0,2,2,2,2,5,0,0,0,0,0,1,1,1,0,0,DESA
PDS-10501,3,4,1.0,2,2,2,2,6,3,2,0,0,0,3,2,1,2,3,KELURAHAN
PDS-10953,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-11188,3,1,1.0,5,2,2,2,1,1,0,0,0,0,0,0,0,0,0,DESA
PDS-10164,3,1,1.0,2,1,1,4,2,1,1,0,0,1,0,1,0,0,0,DESA
PDS-14971,3,7,1.0,2,2,0,4,1,0,0,0,0,0,3,1,0,3,0,DESA
PDS-18584,3,4,1.0,2,2,2,6,12,6,5,2,1,1,3,1,0,0,9,KELURAHAN
PDS-22623,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-14837,3,3,1.0,2,2,2,6,4,0,0,0,0,1,2,4,1,2,1,DESA
PDS-18107,3,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,2,0,0,DESA
PDS-8024,3,6,0.9938542581211589,2,1,2,16,4,2,4,0,0,0,3,2,0,1,0,DESA
PDS-25241,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,1,2,0,0,DESA
PDS-7666,1,1,1.0,2,2,2,2,2,1,0,0,0,1,0,1,1,0,0,DESA
PDS-19067,3,1,1.0,2,2,0,8,5,2,0,0,0,0,0,1,1,0,0,DESA
PDS-22086,3,1,1.0,3,2,0,2,7,0,0,0,0,1,0,6,0,1,0,DESA
PDS-13313,3,4,1.0,2,2,2,4,3,0,1,0,0,1,0,2,1,0,7,DESA
PDS-24488,3,1,1.0,2,2,2,4,3,1,0,0,0,0,4,3,0,2,0,DESA
PDS-4075,3,6,1.0,2,2,2,18,2,1,2,0,1,0,2,2,0,0,0,KELURAHAN
PDS-4916,3,1,1.0,2,2,2,0,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-2703,3,4,1.0,3,1,2,9,29,9,7,3,1,1,41,8,0,7,6,KELURAHAN
PDS-7918,3,3,1.0,2,2,2,2,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-21064,2,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,3,0,0,DESA
PDS-20826,2,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0,DESA
PDS-7794,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7526,3,1,0.9972206781545303,2,2,1,4,4,0,1,0,0,0,1,1,1,1,0,DESA
PDS-7137,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-18125,3,1,1.0,2,2,1,4,5,1,0,0,0,1,1,2,1,3,4,DESA
PDS-1695,1,1,1.0,2,2,2,6,3,0,1,0,2,0,0,1,2,0,0,DESA
PDS-21451,3,6,1.0,2,2,2,2,2,0,1,0,0,0,1,0,0,0,2,DESA
PDS-15357,3,1,1.0,3,2,2,2,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-9062,3,1,1.0,3,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-2382,3,1,1.0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,DESA
PDS-13925,3,1,1.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,DESA
PDS-21050,3,1,1.0,5,2,1,4,4,1,2,0,0,1,2,6,0,1,0,DESA
PDS-7899,1,1,1.0,2,2,2,14,12,2,1,0,0,0,3,1,1,3,5,DESA
PDS-8551,3,1,1.0,2,2,0,4,1,0,0,0,0,0,2,1,1,2,2,DESA
PDS-18784,3,3,1.0,2,1,2,0,6,4,4,0,0,1,6,5,0,4,0,KELURAHAN
PDS-16606,1,1,0.7749453750910416,2,2,2,6,3,0,0,0,0,0,0,2,1,0,0,DESA
PDS-13782,3,6,1.0,2,2,1,13,6,4,2,2,0,1,3,2,0,9,4,KELURAHAN
PDS-5744,3,1,1.0,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,DESA
PDS-19041,3,1,0.7839771101573677,2,2,2,0,4,0,0,0,0,3,0,1,0,0,0,DESA
PDS-2136,1,1,1.0,2,2,2,8,7,4,2,0,0,1,0,1,0,0,0,DESA
PDS-3634,3,1,1.0,2,2,2,2,3,0,0,0,0,0,1,1,1,0,0,DESA
PDS-0645,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-6098,3,1,1.0,2,1,1,6,2,0,0,0,0,0,2,1,0,1,0,DESA
PDS-17324,3,1,0.9935760171306209,5,2,1,4,2,1,1,0,0,1,0,1,0,1,0,DESA
PDS-17822,3,4,1.0,2,2,2,10,5,1,0,0,0,0,1,1,1,1,0,DESA
PDS-5922,3,1,1.0,2,2,1,16,10,2,2,0,0,1,0,1,2,0,6,DESA
PDS-9615,3,4,1.0,2,2,2,6,5,2,3,0,0,1,6,2,0,6,2,KELURAHAN
PDS-19818,3,1,1.0,2,2,0,10,5,2,1,0,1,1,0,1,0,1,1,KELURAHAN
PDS-1154,1,1,1.0,3,2,1,4,2,0,0,0,0,0,0,2,1,0,2,DESA
PDS-5747,3,1,1.0,2,2,2,2,6,3,2,0,0,0,0,0,2,0,0,DESA
PDS-17282,3,3,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-16561,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,3,1,0,0,DESA
PDS-5306,3,1,1.0,2,1,2,4,3,1,1,0,0,0,2,0,1,0,1,DESA
PDS-23045,3,4,1.0,2,2,2,8,8,4,3,0,1,1,1,0,0,1,2,DESA
PDS-2606,3,6,1.0,2,2,2,12,6,7,5,2,1,1,9,13,0,11,3,KELURAHAN
PDS-9264,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,0,0,0,DESA
PDS-22018,3,1,1.0,2,2,0,10,2,0,0,0,0,1,0,3,0,0,0,DESA
PDS-23471,3,1,1.0,2,1,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-2961,3,1,1.0,3,2,2,11,6,2,1,0,0,2,2,6,0,0,0,DESA
PDS-1870,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-17239,1,1,0.9043478260869565,5,2,2,6,4,2,1,0,0,0,0,1,2,0,0,DESA
PDS-9528,1,1,1.0,2,2,2,6,5,2,0,0,0,1,0,2,0,1,0,DESA
PDS-14834,1,1,1.0,2,2,2,0,3,0,1,0,0,1,0,1,0,0,3,DESA
PDS-24673,3,6,1.0,2,2,0,2,1,1,0,0,0,0,0,1,0,0,0,DESA
PDS-14794,1,1,1.0,2,2,1,2,2,1,0,0,0,1,1,1,4,0,0,DESA
PDS-22532,3,7,1.0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-17995,3,3,1.0,2,2,0,12,8,4,4,1,0,0,11,4,0,11,11,DESA
PDS-14475,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,2,1,0,0,DESA
PDS-3913,3,4,1.0,2,2,2,0,2,1,1,0,0,1,1,1,1,0,1,KELURAHAN
PDS-1431,3,1,1.0,5,2,2,2,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-6965,3,1,0.8384401114206128,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-22554,3,1,1.0,2,1,1,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8366,1,4,1.0,2,1,2,2,1,0,0,1,0,0,0,1,1,2,1,DESA
PDS-12527,3,1,1.0,2,1,2,20,7,2,4,0,0,1,4,3,1,1,1,DESA
PDS-14937,3,6,1.0,2,2,2,8,4,1,0,0,0,0,9,0,0,8,0,KELURAHAN
PDS-24347,3,4,1.0,2,2,1,8,3,1,1,0,0,0,1,0,0,2,1,KELURAHAN
PDS-10753,1,1,1.0,2,1,1,16,5,2,2,0,0,1,0,6,2,0,0,DESA
PDS-12039,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-18573,3,1,1.0,2,2,2,6,3,0,0,0,0,0,0,3,1,0,0,KELURAHAN
PDS-20844,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,2,0,0,DESA
PDS-2327,2,1,1.0,5,2,1,2,6,1,0,0,0,0,0,0,1,0,0,DESA
PDS-14611,3,6,1.0,2,2,0,0,6,2,1,0,0,1,1,2,0,0,0,DESA
PDS-4922,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-19043,3,1,1.0,2,2,2,6,2,1,3,0,0,0,3,7,0,2,3,DESA
PDS-8248,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7812,3,1,1.0,3,2,0,4,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-13596,3,1,1.0,2,2,2,4,4,1,1,0,0,1,0,1,1,1,0,DESA
PDS-9634,3,3,1.0,2,1,1,8,4,2,2,0,1,1,4,1,1,1,5,DESA
PDS-12134,3,4,1.0,2,2,1,6,2,1,0,0,0,1,3,4,0,4,2,DESA
PDS-25113,3,1,0.8050541516245487,2,2,1,1,6,1,1,0,0,1,0,1,1,0,0,DESA
PDS-21663,1,1,1.0,3,2,2,4,2,1,0,0,0,0,0,0,1,0,0,DESA
PDS-8450,3,4,1.0,3,1,1,14,6,2,2,3,1,0,4,6,0,2,0,KELURAHAN
PDS-7286,3,1,1.0,2,1,2,0,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-21516,3,1,1.0,2,2,2,6,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-21802,3,1,1.0,2,2,1,4,4,0,0,0,0,1,1,2,0,4,0,KELURAHAN
PDS-12770,2,1,1.0,2,2,2,4,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-11143,3,1,1.0,2,2,2,6,6,2,1,0,0,1,1,1,1,0,0,DESA
PDS-16376,1,1,1.0,2,2,2,10,6,4,1,0,0,0,0,1,2,0,0,DESA
PDS-0472,3,1,1.0,2,2,2,4,3,0,0,0,0,1,0,1,0,0,0,DESA
PDS-14604,3,1,1.0,2,2,2,2,1,0,0,0,0,1,2,2,0,3,0,DESA
PDS-7949,1,1,1.0,5,2,1,4,2,1,0,0,0,0,2,1,0,1,0,DESA
PDS-7654,3,1,1.0,2,2,0,2,2,1,0,0,0,0,0,1,2,0,0,DESA
PDS-25141,3,6,1.0,2,2,2,2,3,0,0,0,0,1,0,1,1,1,0,DESA
PDS-1772,3,1,1.0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-19632,3,1,1.0,2,2,2,8,4,1,0,0,0,0,0,1,1,0,0,DESA
PDS-9359,3,4,1.0,2,2,1,10,4,1,3,0,0,1,2,3,1,3,8,DESA
PDS-3324,1,1,1.0,2,2,1,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-10187,3,1,1.0,2,2,1,6,3,4,3,0,0,1,7,1,1,2,2,DESA
PDS-8234,1,1,0.7246835443037974,5,2,2,4,1,0,0,0,0,1,0,0,1,0,0,DESA
PDS-17639,1,1,1.0,2,2,0,8,2,0,0,0,0,0,0,0,1,0,1,DESA
PDS-8833,3,1,1.0,5,1,2,5,2,2,2,0,0,1,0,4,0,0,0,DESA
PDS-2118,1,1,1.0,2,2,2,2,3,1,1,0,0,1,0,2,1,0,0,DESA
PDS-24210,3,1,1.0,2,2,2,18,3,1,0,0,0,1,0,1,0,0,0,DESA
PDS-11816,1,1,1.0,2,2,1,4,2,1,1,0,0,0,0,2,1,0,0,DESA
PDS-21446,3,1,1.0,2,2,2,2,2,1,1,0,0,0,0,1,1,0,0,DESA
PDS-1163,3,1,1.0,2,2,2,4,2,0,0,0,0,1,2,3,1,2,0,DESA
PDS-7592,1,1,1.0,3,2,2,12,3,1,0,0,0,1,0,0,0,0,0,DESA
PDS-14626,3,6,1.0,2,2,2,6,4,3,2,0,1,0,4,1,1,4,7,DESA
PDS-10983,3,1,1.0,2,2,2,2,3,0,0,0,0,1,2,1,2,1,0,DESA
PDS-21666,3,1,1.0,2,2,2,2,4,0,0,0,0,0,0,0,1,0,0,DESA
PDS-9586,3,3,1.0,2,2,1,0,4,4,2,0,0,1,4,4,0,3,1,DESA
PDS-23098,3,1,1.0,2,2,2,12,7,2,2,0,0,1,1,5,1,3,2,DESA
PDS-12506,3,3,1.0,2,2,0,12,3,3,1,0,0,1,1,2,1,2,0,KELURAHAN
PDS-3796,1,1,1.0,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0,DESA
PDS-1220,3,4,1.0,2,1,2,10,3,3,2,0,0,0,2,0,0,0,5,KELURAHAN
PDS-9899,3,1,1.0,5,2,0,6,2,1,0,0,0,1,2,2,1,0,0,DESA
PDS-4528,3,6,1.0,2,2,0,4,3,0,0,0,0,0,1,1,1,0,0,DESA
PDS-0863,3,1,1.0,2,2,2,4,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-21345,3,1,1.0,2,2,1,5,3,0,2,0,0,0,0,2,0,0,0,DESA
PDS-7377,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,2,0,0,DESA
PDS-18391,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0,DESA
PDS-6668,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,DESA
PDS-16340,3,1,1.0,5,2,2,2,2,1,1,0,0,0,0,2,0,0,2,DESA
PDS-8333,3,1,1.0,2,1,2,2,2,0,0,0,0,0,0,0,1,0,0,DESA
PDS-12987,3,1,1.0,3,2,0,10,9,1,1,0,0,0,2,4,0,2,1,DESA
PDS-11942,3,1,1.0,2,2,1,4,3,1,3,0,0,0,0,3,1,1,0,DESA
PDS-7179,3,1,1.0,5,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8740,1,1,1.0,5,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13472,3,1,1.0,3,2,1,6,2,1,1,0,0,0,0,2,2,0,2,DESA
PDS-4935,3,1,1.0,5,2,2,6,2,1,0,0,0,0,0,2,1,0,0,DESA
PDS-10925,1,1,1.0,3,2,2,7,1,1,0,0,0,1,0,1,2,0,0,DESA
PDS-10229,3,1,1.0,2,1,1,2,1,0,0,0,0,1,0,2,0,0,0,DESA
PDS-19180,3,1,1.0,3,2,0,4,2,1,2,0,0,0,0,2,0,0,0,DESA
PDS-13145,1,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-17730,3,4,1.0,3,1,0,25,11,2,2,2,4,1,17,15,0,13,3,KELURAHAN
PDS-6716,3,1,1.0,2,2,1,0,0,0,0,0,0,0,0,1,1,0,0,DESA
PDS-5353,1,1,1.0,2,2,2,0,4,0,0,0,0,0,0,0,0,0,0,DESA
PDS-24981,3,1,1.0,2,2,2,8,4,3,1,0,0,1,0,2,1,0,0,DESA
PDS-5558,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-24709,3,4,1.0,2,1,1,4,3,1,1,0,0,0,0,1,0,0,1,DESA
PDS-4412,3,1,1.0,2,2,2,8,2,3,3,0,0,0,0,1,1,0,0,DESA
PDS-17463,3,1,1.0,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,DESA
PDS-7025,3,1,0.9500358594310304,3,1,2,30,6,3,2,0,0,1,3,2,1,0,0,DESA
PDS-6418,3,1,1.0,5,2,2,2,3,0,0,0,0,1,0,1,1,0,0,DESA
PDS-8332,3,6,1.0,2,1,1,10,13,5,4,0,0,3,8,2,0,3,0,KELURAHAN
PDS-22354,3,1,1.0,2,1,2,2,2,0,1,0,0,0,1,0,1,3,1,DESA
PDS-1420,3,1,1.0,2,1,2,16,8,3,1,0,0,0,1,2,0,0,0,DESA
PDS-6897,3,4,1.0,3,1,2,4,4,1,1,0,0,1,0,0,1,0,0,DESA
PDS-9234,3,1,1.0,2,2,2,4,2,0,0,0,0,1,2,0,0,1,0,DESA
PDS-22383,3,1,1.0,2,2,2,16,4,3,1,0,0,0,0,1,1,0,0,DESA
PDS-5875,3,3,1.0,2,2,1,5,2,2,2,0,0,0,8,3,2,5,4,DESA
PDS-10114,3,1,1.0,2,2,2,6,9,4,3,0,0,2,3,1,0,1,3,DESA
PDS-5304,3,1,1.0,5,2,2,2,3,1,0,0,0,1,1,1,0,0,1,DESA
PDS-2704,3,1,1.0,2,2,2,4,2,1,1,0,0,1,0,2,1,0,0,DESA
PDS-9428,3,1,1.0,3,2,2,2,2,3,3,0,0,1,1,2,1,0,0,DESA
PDS-15623,3,1,1.0,2,2,2,8,5,2,3,0,0,0,0,2,1,0,0,DESA
PDS-12373,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,1,0,0,0,DESA
PDS-0287,3,1,1.0,2,2,0,6,3,1,2,0,0,0,0,1,1,0,1,DESA
PDS-13463,3,1,1.0,2,2,0,3,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-9812,1,1,1.0,2,2,0,6,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-13590,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,0,1,1,0,DESA
PDS-11785,3,3,1.0,2,2,0,8,3,3,3,0,0,1,2,3,0,2,0,DESA
PDS-24588,3,4,1.0,2,2,2,4,5,0,0,0,0,0,2,4,1,5,3,DESA
PDS-0294,3,5,0.977787649933363,2,2,1,2,9,4,1,1,0,2,0,4,1,0,3,DESA
PDS-25267,3,1,0.9992150706436421,2,2,2,2,4,1,0,0,0,0,0,1,2,0,0,DESA
PDS-18305,3,3,1.0,3,2,2,4,7,1,1,0,0,1,3,3,0,1,2,DESA
PDS-14419,3,4,1.0,2,2,2,2,2,0,0,0,0,0,1,3,1,0,0,DESA
PDS-12177,3,1,1.0,2,2,2,0,3,0,0,0,0,1,0,1,0,1,0,DESA
PDS-18506,1,1,1.0,2,2,2,8,3,0,0,0,0,0,0,1,1,0,0,DESA
PDS-0916,1,1,1.0,3,2,1,6,5,1,0,0,0,0,0,2,1,0,0,DESA
PDS-2729,3,1,0.9928263988522238,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-25047,3,3,1.0,2,1,1,19,11,3,1,0,1,1,7,10,1,3,1,DESA
PDS-17573,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,2,1,1,0,DESA
PDS-10510,1,1,1.0,5,2,2,2,2,0,0,0,0,1,0,1,0,0,1,DESA
PDS-8589,3,4,1.0,2,2,2,0,6,3,1,0,1,0,9,2,0,7,1,KELURAHAN
PDS-10055,3,1,1.0,2,2,0,2,1,0,0,0,0,1,0,2,1,0,0,DESA
PDS-18954,3,1,1.0,2,2,0,4,3,1,0,0,0,0,1,1,0,3,0,DESA
PDS-7175,3,1,1.0,2,2,2,8,3,0,3,0,2,0,0,0,0,0,2,KELURAHAN
PDS-23399,3,1,1.0,2,2,2,2,3,1,0,0,0,2,0,2,1,0,0,DESA
PDS-19443,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,DESA
PDS-1995,3,3,1.0,2,2,2,2,1,0,0,0,0,0,2,1,2,3,1,DESA
PDS-5801,1,1,1.0,2,2,1,14,5,1,1,0,0,1,2,3,0,0,1,DESA
PDS-5417,3,1,1.0,2,2,2,2,4,0,0,0,0,0,1,1,1,0,0,DESA
PDS-9684,3,1,0.9584006462035541,2,2,0,8,3,1,0,0,0,0,1,2,3,1,1,DESA
PDS-17781,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,DESA
PDS-24396,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-15447,1,1,1.0,2,2,1,6,3,1,1,0,0,1,0,2,1,0,0,DESA
PDS-22120,3,1,1.0,3,2,2,2,1,0,0,0,0,0,0,2,1,0,0,DESA
PDS-4578,3,1,1.0,2,1,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-0622,3,4,1.0,2,2,1,16,12,7,2,4,1,1,16,5,0,12,4,KELURAHAN
PDS-21002,3,6,1.0,2,1,0,4,1,0,0,0,0,0,0,0,1,0,0,DESA
PDS-19139,3,1,1.0,5,2,2,4,1,0,0,0,0,0,0,2,1,0,0,DESA
PDS-8087,3,1,1.0,2,2,0,17,13,8,8,1,0,1,1,0,2,3,1,DESA
PDS-19021,3,1,1.0,2,2,2,12,5,3,1,0,0,0,0,6,1,0,0,DESA
PDS-4016,3,1,1.0,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,DESA
PDS-4454,3,2,1.0,2,1,0,2,2,0,0,0,0,1,0,2,1,1,0,DESA
PDS-10481,3,1,1.0,2,2,2,8,3,1,1,0,0,1,0,1,0,0,1,DESA
PDS-13299,1,1,1.0,5,2,2,2,5,2,1,0,0,1,0,1,1,0,0,DESA
PDS-21831,3,1,1.0,2,1,1,4,2,1,0,0,0,0,0,2,2,0,0,DESA
PDS-6869,3,1,1.0,2,2,2,8,3,0,0,0,0,1,2,2,1,1,0,DESA
PDS-13821,3,1,1.0,2,2,2,4,4,0,1,0,0,1,1,1,0,0,3,DESA
PDS-25238,3,1,1.0,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,DESA
PDS-13851,1,1,1.0,5,2,2,8,3,1,1,0,0,0,0,2,1,0,0,DESA
PDS-17908,1,1,1.0,5,2,2,2,4,2,1,0,0,1,1,1,1,2,0,DESA
PDS-16032,1,1,0.9953379953379954,2,2,2,2,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-18207,3,1,1.0,2,2,2,2,1,0,0,0,0,1,0,0,1,0,0,DESA
PDS-21189,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-23189,3,1,1.0,2,2,2,6,4,1,1,0,0,0,0,1,1,0,0,DESA
PDS-9821,3,1,1.0,2,2,2,13,4,3,2,0,0,1,1,4,1,2,0,DESA
PDS-15397,3,3,1.0,2,2,0,8,6,3,5,1,0,1,6,3,0,3,3,KELURAHAN
PDS-3238,3,1,1.0,2,2,2,2,2,1,0,0,0,1,0,1,1,0,0,DESA
PDS-10121,3,1,1.0,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,DESA
PDS-8165,1,1,1.0,2,2,2,6,4,0,0,0,0,0,0,1,1,0,0,DESA
PDS-15536,1,1,1.0,2,2,2,4,5,2,0,0,0,1,0,1,0,0,0,DESA
PDS-11525,3,1,1.0,2,2,0,6,3,0,0,0,0,1,0,2,1,1,12,DESA
PDS-14885,3,1,1.0,2,2,2,4,2,0,1,0,0,0,0,7,2,0,0,DESA
PDS-15982,3,1,1.0,2,2,0,12,5,1,1,0,0,0,0,3,0,0,0,DESA
PDS-14992,3,1,1.0,2,2,0,1,2,1,2,0,0,0,1,1,1,1,0,DESA
PDS-14953,1,1,1.0,2,2,1,4,4,0,0,0,0,0,0,1,3,0,0,DESA
PDS-0117,3,1,1.0,2,2,2,2,5,1,0,0,0,0,0,2,0,0,0,DESA
PDS-15377,3,6,1.0,2,1,2,10,6,4,1,0,1,2,3,5,0,5,0,KELURAHAN
PDS-10864,3,1,1.0,2,2,2,14,6,2,3,0,0,1,0,3,0,1,0,DESA
PDS-11801,1,1,1.0,2,2,1,8,3,0,2,0,0,1,1,1,1,1,0,DESA
PDS-14588,3,3,1.0,2,1,0,6,7,2,1,0,1,3,3,6,0,6,0,DESA
PDS-7467,3,1,1.0,2,2,2,2,3,1,0,0,0,0,0,1,1,0,0,DESA
PDS-2936,1,1,1.0,2,2,1,6,2,2,1,0,0,0,0,0,1,0,0,DESA
PDS-13366,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-7570,3,3,1.0,2,2,2,4,2,2,1,0,1,0,4,1,0,2,0,KELURAHAN
PDS-6601,1,1,1.0,2,2,0,2,4,1,0,0,0,0,0,0,2,1,0,DESA
PDS-3949,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,0,0,0,DESA
PDS-14222,1,1,1.0,2,1,2,8,4,1,0,0,0,0,0,2,1,0,0,DESA
PDS-2208,3,1,1.0,2,2,2,6,2,0,0,0,0,1,0,1,0,0,0,DESA
PDS-21881,3,4,1.0,3,2,2,12,6,4,3,0,0,1,3,3,1,6,10,DESA
PDS-18574,3,1,1.0,2,2,2,10,4,0,0,0,0,1,0,1,0,0,0,DESA
PDS-21085,3,1,1.0,2,2,2,0,4,0,0,0,0,0,0,1,1,0,0,DESA
PDS-12586,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,1,1,1,0,DESA
PDS-12340,1,1,1.0,5,2,2,4,2,1,0,0,0,0,0,2,1,0,0,DESA
PDS-14932,1,1,1.0,5,2,0,4,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-0737,3,1,1.0,2,2,2,6,6,1,1,0,0,1,0,1,0,0,0,DESA
PDS-13776,3,1,1.0,2,2,2,2,3,1,1,0,0,0,0,2,1,0,0,DESA
PDS-3729,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0,DESA
PDS-4837,1,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,DESA
PDS-18119,3,1,1.0,2,2,0,2,3,1,0,0,0,1,0,0,0,0,0,DESA
PDS-21879,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,1,0,0,DESA
PDS-0451,3,1,1.0,2,2,2,5,4,3,1,0,0,1,1,1,0,2,2,DESA
PDS-17954,3,1,1.0,2,2,2,8,6,2,0,0,0,1,1,4,1,3,0,DESA
