id,topografi,pekerjaan_utama,prop_pln,bhn_bakar_masak,pemukiman_kumuh,pemukiman_bantaran,jml_paud_tk,jml_sd_sederajat,jml_smp_sederajat,jml_sma_sederajat,jml_akademi_pt,jml_rs_rsb,jml_puskesmas_pustu,jml_poli_dokter,jml_bersalin_bidan,jml_poskesdes_polindes,jml_dr_drg,jml_bank
PDS-6950,1,1,1.0,2,1,2,5,2,0,0,0,0,0,0,1,2,0,0
PDS-6954,1,1,1.0,2,2,2,2,2,0,0,0,0,1,0,1,2,0,0
PDS-6961,3,1,1.0,2,2,2,5,2,0,1,0,0,1,0,0,1,0,0
PDS-6967,3,1,1.0,2,2,2,0,2,1,1,0,0,1,0,1,1,0,0
PDS-6969,3,1,1.0,2,2,0,12,6,4,0,0,0,0,0,2,2,0,0
PDS-6971,3,1,1.0,2,2,2,2,2,1,0,0,0,0,1,1,2,1,0
PDS-6972,3,1,1.0,2,2,0,2,2,2,1,0,0,0,0,0,1,0,0
PDS-6973,3,1,1.0,2,1,1,8,12,1,2,0,0,1,7,5,1,6,2
PDS-6980,3,1,1.0,2,2,1,4,3,0,0,0,0,0,0,0,2,0,0
PDS-6981,3,6,1.0,3,2,0,8,8,2,0,1,0,1,3,3,0,41,1
PDS-6982,3,4,1.0,2,1,2,1,2,0,0,0,0,1,0,2,0,1,0
PDS-6983,3,1,1.0,2,2,2,6,2,0,0,0,0,0,0,1,1,0,0
PDS-6989,1,1,0.7997535428219347,2,2,2,4,6,3,3,0,0,1,0,1,0,0,0
PDS-6990,3,1,1.0,2,2,2,4,2,1,0,0,0,0,0,2,1,0,0
PDS-6991,3,1,1.0,2,2,0,2,6,3,2,0,0,0,0,1,1,0,0
PDS-6993,3,1,1.0,2,2,2,4,3,1,1,0,0,1,0,2,0,0,0
PDS-6997,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,2,0,1
PDS-7006,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,1,2,0,0
PDS-7007,3,1,1.0,2,2,0,2,3,0,0,0,0,0,1,1,1,1,0
PDS-7010,3,1,1.0,2,1,1,4,3,0,0,0,0,0,2,1,0,2,3
PDS-7011,3,3,1.0,2,2,2,8,4,1,0,0,0,1,3,2,1,3,4
PDS-7012,3,3,1.0,3,2,1,16,6,2,3,0,0,0,2,11,1,0,0
PDS-7017,3,1,1.0,2,2,2,18,5,2,2,0,0,0,2,3,1,0,0
PDS-7023,3,1,1.0,2,2,2,4,3,3,2,0,0,1,0,1,1,0,0
PDS-7032,3,1,1.0,2,2,2,6,2,0,0,0,0,0,0,1,2,0,0
PDS-7042,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-7044,3,1,1.0,2,2,2,6,3,1,0,0,0,0,2,1,0,1,0
PDS-7053,3,1,1.0,2,2,2,6,3,0,1,0,0,1,2,4,1,1,0
PDS-7057,3,1,1.0,3,2,1,8,4,0,0,0,0,1,0,1,0,0,0
PDS-7058,3,1,1.0,5,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-7060,3,3,1.0,2,1,1,8,14,8,1,1,1,0,7,6,0,3,6
PDS-7065,3,7,0.9579775280898877,2,1,2,8,5,2,0,0,2,0,3,4,1,5,0
PDS-7070,3,3,1.0,2,1,2,4,4,3,3,1,0,0,1,2,2,3,6
PDS-7080,1,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,1
PDS-7082,1,1,1.0,2,2,0,4,2,0,0,0,0,0,0,0,1,0,0
PDS-7083,3,3,1.0,2,2,2,0,4,1,0,0,0,1,0,1,0,1,0
PDS-7084,3,1,1.0,2,2,1,2,7,0,0,0,0,0,0,1,1,0,0
PDS-7085,3,1,1.0,2,2,0,2,2,1,0,0,0,1,1,1,0,3,1
PDS-7097,3,4,1.0,2,2,1,4,6,3,6,1,0,1,6,1,0,8,18
PDS-7100,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,1
PDS-7107,3,4,1.0,2,2,2,8,9,5,5,0,0,2,8,6,0,6,5
PDS-7115,3,3,1.0,2,2,2,1,3,0,0,0,0,1,2,1,2,1,1
PDS-7120,3,1,1.0,2,2,2,2,2,1,2,0,0,0,0,1,3,0,0
PDS-7123,3,3,1.0,2,1,2,4,2,1,0,0,0,0,1,2,1,6,2
PDS-7124,3,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,1,0,0
PDS-7125,3,1,1.0,5,2,2,2,4,0,0,0,0,1,0,1,1,0,0
PDS-7129,3,1,1.0,2,2,2,0,2,1,0,0,0,0,0,1,2,0,0
PDS-7134,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0
PDS-7138,3,1,1.0,2,2,0,8,6,1,1,0,0,1,0,3,0,14,0
PDS-7148,3,1,1.0,2,2,2,2,3,0,0,0,0,1,0,2,0,0,0
PDS-7152,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-7155,3,1,1.0,2,2,2,2,2,0,0,0,0,0,1,0,1,2,0
PDS-7157,3,6,1.0,2,1,1,8,10,2,4,2,2,1,11,2,0,11,8
PDS-7159,2,1,1.0,2,2,1,4,2,1,0,0,0,0,0,2,1,0,0
PDS-7163,1,1,1.0,5,2,2,8,5,1,0,0,0,0,0,2,1,0,0
PDS-7166,3,1,1.0,2,2,2,16,4,2,1,0,0,0,3,3,1,0,0
PDS-7167,3,1,1.0,2,2,2,2,3,0,0,0,0,0,1,1,1,1,0
PDS-7180,1,1,1.0,2,2,2,10,5,0,0,0,0,0,0,0,1,0,0
PDS-7184,3,3,1.0,2,2,2,4,1,2,2,0,0,1,1,3,0,1,0
PDS-7185,3,1,1.0,2,2,2,6,2,0,0,0,0,0,0,1,2,0,0
PDS-7187,3,7,1.0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,1
PDS-7191,3,4,1.0,2,2,2,2,3,1,0,0,0,0,3,1,2,3,4
PDS-7194,3,1,1.0,2,2,2,3,2,0,1,0,0,0,1,1,1,1,0
PDS-7197,3,1,1.0,2,2,2,4,1,0,0,0,0,1,0,1,2,1,0
PDS-7207,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,1,2,0,0
PDS-7209,3,6,1.0,2,2,1,2,4,3,1,0,0,0,2,1,1,1,0
PDS-7215,3,4,1.0,2,2,2,8,2,0,1,0,0,0,3,4,1,8,2
PDS-7219,3,1,0.9499455930359086,5,2,1,8,3,1,1,0,0,0,0,1,1,0,0
PDS-7227,3,1,1.0,2,2,2,4,3,1,1,0,0,0,1,2,1,3,0
PDS-7228,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-7231,3,1,1.0,2,2,2,2,1,0,1,0,0,0,0,1,1,0,0
PDS-7240,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,1,1,0,0
PDS-7244,3,1,1.0,2,2,2,3,2,1,0,0,0,0,1,1,2,1,0
PDS-7254,1,1,1.0,2,2,2,14,4,1,0,0,1,1,1,1,0,3,0
PDS-7264,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-7267,3,1,1.0,5,2,0,0,3,0,0,0,0,0,0,0,1,0,0
PDS-7270,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,0,0,0
PDS-7275,3,1,1.0,2,2,2,6,6,2,1,0,1,0,4,2,1,6,1
PDS-7288,3,6,1.0,2,1,2,9,6,1,1,0,0,1,5,1,1,16,1
PDS-7292,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,3,1,0,0
PDS-7296,3,1,1.0,2,2,2,4,7,0,0,0,0,1,0,0,0,0,0
PDS-7297,3,1,1.0,2,2,1,4,4,1,0,0,0,1,1,3,1,1,0
PDS-7312,3,1,0.9902912621359223,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0
PDS-7313,1,1,1.0,2,2,2,2,1,0,0,0,0,1,0,1,1,0,0
PDS-7315,3,1,1.0,3,2,2,2,3,1,0,0,0,1,0,1,1,0,1
PDS-7324,3,1,1.0,2,2,2,15,5,3,3,0,0,0,0,1,1,0,0
PDS-7341,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-7344,1,1,1.0,2,2,1,2,1,0,0,0,0,0,0,1,2,0,0
PDS-7346,3,1,1.0,2,2,2,4,3,2,0,0,0,0,0,1,0,2,0
PDS-7351,1,1,0.0,5,2,2,8,4,1,0,0,0,0,0,1,2,0,0
PDS-7353,3,4,1.0,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0
PDS-7356,3,1,1.0,2,1,0,2,3,0,0,0,0,0,1,2,1,0,1
PDS-7358,3,1,1.0,2,1,0,2,5,1,0,0,0,0,1,1,2,1,0
PDS-7369,3,4,1.0,2,2,2,8,4,2,0,0,0,1,0,1,1,0,0
PDS-7374,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,2,1,0,0
PDS-7375,3,6,1.0,2,2,0,6,6,1,3,0,0,1,4,5,0,3,1
PDS-7383,3,1,1.0,2,1,1,6,3,1,1,0,0,0,1,2,1,0,0
PDS-7391,1,1,1.0,2,2,2,6,5,3,3,0,0,0,0,1,0,0,0
PDS-7393,3,1,1.0,2,2,2,2,1,0,0,0,0,0,1,1,1,0,1
PDS-7395,3,1,1.0,2,2,2,6,5,1,2,0,0,1,0,3,1,0,0
PDS-7401,3,1,1.0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,0
PDS-7405,3,1,1.0,2,2,2,8,7,2,3,0,0,0,0,2,1,0,0
PDS-7416,1,1,0.8004168837936425,2,2,2,3,4,0,0,0,0,0,0,2,0,0,0
PDS-7419,3,1,1.0,2,2,2,20,4,1,3,0,0,0,3,3,0,1,0
PDS-7422,3,6,1.0,2,2,0,0,7,1,1,0,1,1,1,6,0,3,0
PDS-7425,3,1,1.0,5,2,2,2,2,1,1,0,0,0,0,1,1,0,0
PDS-7427,1,1,1.0,5,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-7430,1,1,1.0,5,2,2,4,2,1,0,0,0,1,0,1,2,0,0
PDS-7447,3,1,1.0,2,1,2,4,2,1,0,0,0,0,1,1,1,1,0
PDS-7456,3,1,1.0,3,2,0,10,6,1,1,0,0,1,3,2,1,1,2
PDS-7462,3,1,1.0,2,2,1,0,2,0,0,0,0,0,0,1,1,0,0
PDS-7481,1,1,1.0,2,2,0,12,5,0,2,0,0,1,2,2,1,1,0
PDS-7484,3,3,1.0,3,2,0,8,3,0,0,0,1,0,1,2,0,0,0
PDS-7486,3,1,1.0,2,2,1,2,2,0,0,0,0,1,0,1,0,0,0
PDS-7492,3,6,1.0,2,2,2,4,2,2,0,0,1,1,2,1,1,1,0
PDS-7495,3,1,1.0,2,2,0,4,0,0,0,0,0,0,0,1,0,0,0
PDS-7520,3,4,0.9900497512437811,2,1,2,12,3,1,1,0,0,0,3,4,0,2,0
PDS-7522,3,1,1.0,3,2,2,14,3,2,1,0,0,1,2,6,1,2,0
PDS-7527,1,1,1.0,2,1,1,15,6,3,1,0,0,2,5,8,0,5,5
PDS-7532,2,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-7544,3,3,0.9711431742508324,2,2,1,5,2,1,0,0,0,0,0,1,1,0,0
PDS-7545,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,2,1,0,0
PDS-7561,3,1,1.0,2,2,2,0,2,0,0,0,0,0,0,2,1,0,0
PDS-7562,3,4,1.0,2,1,2,2,5,3,1,0,1,1,5,0,0,18,8
PDS-7565,3,1,1.0,5,2,0,2,2,0,0,0,0,1,0,1,1,0,0
PDS-7575,3,1,1.0,2,2,2,8,3,1,0,0,0,0,2,1,0,3,5
PDS-7578,3,1,1.0,2,2,2,4,3,1,0,0,0,0,1,2,0,1,0
PDS-7588,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-7596,3,1,0.9314247669773635,5,2,1,2,5,1,0,0,0,1,0,2,1,0,0
PDS-7598,3,4,1.0,2,2,0,2,2,0,0,0,0,0,1,1,2,0,0
PDS-7605,3,3,1.0,2,2,2,8,1,1,1,0,0,0,4,2,0,2,1
PDS-7611,3,3,0.993537268418785,2,2,2,6,1,0,0,0,0,0,0,4,1,0,4
PDS-7612,3,1,1.0,2,2,0,2,1,0,0,0,0,1,2,1,2,1,0
PDS-7618,3,1,1.0,2,2,2,2,4,1,1,0,0,0,1,1,1,0,0
PDS-7619,3,1,1.0,2,2,2,4,4,5,3,0,0,1,1,2,1,1,9
PDS-7620,1,1,1.0,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0
PDS-7623,3,1,0.99519890260631,3,2,2,6,4,1,0,0,0,1,0,2,0,0,0
PDS-7630,1,1,1.0,5,2,2,0,2,0,0,0,0,0,0,1,1,0,0
PDS-7644,3,4,1.0,1,2,2,14,3,3,1,0,1,1,6,2,1,0,8
PDS-7652,3,1,1.0,2,2,2,2,5,6,9,3,0,0,0,1,2,0,2
PDS-7658,3,1,1.0,2,2,2,4,1,1,1,0,0,0,0,0,2,0,0
PDS-7660,1,1,1.0,5,2,2,6,1,0,0,0,0,0,0,1,1,1,0
PDS-7674,1,1,0.9895941727367326,2,2,2,12,9,3,3,0,0,0,0,3,0,0,0
PDS-7675,3,1,1.0,5,2,2,4,3,2,2,0,0,0,0,0,1,0,0
PDS-7680,1,1,1.0,2,2,2,10,4,2,0,0,0,0,0,2,1,0,0
PDS-7685,3,3,1.0,2,2,2,16,4,2,7,0,0,0,2,4,0,12,3
PDS-7693,3,1,1.0,2,2,2,8,3,0,0,0,0,0,1,3,1,3,0
PDS-7694,3,1,1.0,2,2,2,6,2,0,0,0,0,0,0,1,1,1,0
PDS-7698,3,1,1.0,2,2,2,10,2,0,0,0,0,1,0,1,1,0,0
PDS-7711,3,6,1.0,2,1,0,20,8,3,1,5,1,1,20,3,0,9,10
PDS-7716,1,1,1.0,5,2,2,6,3,1,0,0,0,0,0,1,1,0,0
PDS-7719,3,1,1.0,2,2,0,10,2,1,0,0,0,1,0,3,0,0,0
PDS-7737,3,6,1.0,2,2,1,9,3,1,1,1,1,1,4,0,0,10,1
PDS-7738,1,1,1.0,5,2,0,2,3,0,0,0,0,0,0,0,1,0,0
PDS-7743,3,1,1.0,2,2,2,4,1,0,0,0,0,1,0,1,1,0,0
PDS-7759,1,1,1.0,2,2,2,6,2,0,0,0,0,0,0,2,0,0,0
PDS-7762,1,1,1.0,2,2,2,2,2,1,0,0,0,0,0,1,2,0,0
PDS-7778,3,1,1.0,2,2,2,6,3,1,0,0,0,0,0,1,1,1,2
PDS-7779,3,1,1.0,3,2,0,4,1,0,0,0,0,0,0,1,2,0,0
PDS-7784,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,0,1,0,0
PDS-7789,3,1,1.0,2,2,2,14,4,1,3,0,0,1,3,3,0,2,2
PDS-7805,3,1,1.0,2,2,0,8,2,0,0,0,0,0,1,2,2,1,0
PDS-7806,1,4,1.0,2,2,2,2,3,2,2,0,0,0,0,1,2,0,0
PDS-7813,2,3,1.0,2,2,2,5,4,1,3,0,0,1,5,2,1,6,5
PDS-7814,3,7,1.0,2,2,1,4,2,0,0,0,1,0,0,2,0,0,0
PDS-7816,3,1,1.0,2,2,0,2,2,1,0,0,0,0,0,1,0,0,0
PDS-7818,3,1,1.0,5,2,2,10,3,0,0,0,0,0,0,1,1,1,0
PDS-7819,1,4,1.0,2,1,0,8,4,2,1,0,0,2,1,3,1,0,5
PDS-7824,3,1,1.0,5,2,2,2,3,0,0,0,0,0,0,1,2,0,0
PDS-7830,3,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,1,1,0
PDS-7833,3,1,1.0,2,2,2,4,4,0,0,0,0,0,1,2,1,1,0
PDS-7836,1,1,1.0,2,2,0,2,3,1,0,0,0,0,0,1,1,0,0
PDS-7844,1,4,1.0,2,2,2,4,2,1,1,0,0,1,1,0,1,3,0
PDS-7847,3,1,1.0,2,2,0,6,2,1,1,0,0,1,0,1,0,0,0
PDS-7849,1,1,1.0,2,2,2,18,4,1,0,0,0,1,1,1,1,1,0
PDS-7852,3,1,1.0,5,2,2,6,5,0,0,0,0,1,0,1,1,0,0
PDS-7864,3,3,1.0,3,2,2,2,3,1,1,0,0,0,0,6,1,0,0
PDS-7867,3,3,1.0,2,2,2,8,3,0,0,0,0,1,1,5,2,0,0
PDS-7897,3,1,1.0,2,2,2,14,6,1,0,0,0,1,0,0,0,0,0
PDS-7907,3,1,1.0,2,2,2,4,2,1,1,0,0,1,0,3,1,0,0
PDS-7910,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-7928,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,1,1,0,0
PDS-7930,1,3,1.0,2,2,2,14,3,0,0,0,1,0,2,1,1,1,1
PDS-7936,3,1,1.0,2,2,2,14,6,3,2,0,0,1,3,1,2,3,0
PDS-7942,3,1,1.0,2,2,2,0,2,1,0,0,0,0,0,0,1,0,0
PDS-7944,3,1,1.0,2,1,2,4,1,0,0,0,0,0,0,1,1,0,0
PDS-7951,3,7,1.0,2,2,1,6,4,2,0,0,0,1,0,1,1,0,0
PDS-7958,3,1,0.9971889055472264,2,2,2,12,9,2,0,0,0,1,0,2,1,0,0
PDS-7968,3,1,1.0,2,2,2,2,4,0,1,0,0,0,0,2,2,0,1
PDS-7971,3,4,1.0,3,1,2,38,29,11,8,1,4,2,13,19,0,22,7
PDS-7974,3,6,1.0,2,2,2,2,2,0,0,0,0,0,2,1,0,1,0
PDS-7980,3,1,1.0,2,2,0,7,3,1,0,0,0,1,5,1,2,2,0
PDS-7985,3,1,1.0,2,2,2,2,5,1,0,0,0,1,3,2,1,1,0
PDS-7988,3,1,0.9933184855233853,2,2,2,2,4,2,1,1,0,2,0,3,0,0,0
PDS-7990,3,6,1.0,2,1,2,6,4,2,3,0,0,0,0,1,0,0,2
PDS-7993,3,1,1.0,2,2,0,2,2,0,0,0,0,0,0,0,1,1,0
PDS-7994,3,1,1.0,2,2,2,3,1,0,0,0,0,0,0,2,1,0,0
PDS-7995,3,4,1.0,3,2,1,9,5,1,1,1,4,1,11,8,0,21,2
PDS-7997,3,1,1.0,3,1,1,8,2,1,0,0,0,0,0,1,1,0,0
PDS-8000,3,1,1.0,2,2,1,8,2,2,4,0,1,1,1,5,1,2,1
PDS-8003,1,1,1.0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0
PDS-8004,1,1,1.0,5,2,2,0,3,0,0,0,0,0,0,0,0,0,0
PDS-8005,1,1,1.0,2,1,2,14,4,2,2,0,0,0,0,2,0,0,0
PDS-8007,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,0,0,1
PDS-8008,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-8017,3,6,1.0,2,1,1,8,3,3,7,0,2,1,17,1,0,8,18
PDS-8018,3,3,1.0,2,2,1,6,2,0,0,0,0,0,0,1,1,0,0
PDS-8025,3,1,1.0,2,2,0,2,5,2,1,0,0,1,1,3,1,3,2
PDS-8027,3,1,1.0,2,2,2,2,5,1,0,0,0,1,1,2,1,0,0
PDS-8037,1,1,1.0,3,2,2,4,2,1,2,0,0,1,0,2,0,0,0
PDS-8039,3,1,1.0,2,2,2,4,3,1,1,0,0,1,0,1,0,0,0
PDS-8042,3,3,1.0,2,2,2,10,3,0,0,0,0,1,3,4,0,2,0
PDS-8051,3,1,1.0,2,2,2,2,2,1,2,0,0,1,1,1,1,2,0
PDS-8054,3,3,1.0,2,2,0,10,3,1,1,0,1,0,1,1,1,3,0
PDS-8069,3,1,1.0,2,2,1,10,3,2,0,0,0,1,0,2,0,0,0
PDS-8071,3,1,1.0,2,2,2,14,5,0,2,0,0,0,0,4,1,1,0
PDS-8074,3,1,1.0,2,2,2,4,3,0,0,0,0,0,1,2,1,0,0
PDS-8079,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-8081,1,1,0.9978038067349927,5,2,2,2,3,0,0,0,0,1,0,3,1,0,0
PDS-8097,3,1,1.0,3,1,0,4,3,0,0,0,0,0,1,6,1,1,0
PDS-8111,1,1,0.9987484355444305,2,2,2,4,2,0,0,0,0,1,0,0,0,0,0
PDS-8113,1,1,1.0,5,2,2,4,1,0,0,0,0,0,0,1,1,0,0
PDS-8121,3,1,1.0,5,2,0,14,7,1,0,0,0,1,0,1,0,2,0
PDS-8126,1,7,1.0,2,2,2,6,10,1,1,2,0,1,0,4,0,0,0
PDS-8131,3,1,1.0,3,2,2,6,5,3,3,1,0,0,0,0,2,1,0
PDS-8134,3,1,1.0,2,2,2,0,3,1,0,0,0,1,0,0,0,0,0
PDS-8151,3,1,1.0,2,2,2,2,3,0,0,0,0,1,2,2,1,1,0
PDS-8153,3,4,1.0,2,2,1,6,7,4,3,0,0,0,4,3,2,2,2
PDS-8156,3,1,1.0,2,2,1,22,4,1,3,0,0,1,0,3,1,2,1
PDS-8161,3,4,1.0,2,1,2,6,3,0,0,0,0,1,0,0,0,0,0
PDS-8163,1,1,1.0,2,1,1,6,5,2,0,0,0,0,1,5,1,1,0
PDS-8173,1,1,1.0,5,2,2,0,1,1,0,0,0,0,0,0,1,0,0
PDS-8174,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-8176,3,4,1.0,2,1,0,10,14,6,7,1,4,1,8,6,0,0,14
PDS-8180,3,3,1.0,2,2,2,8,5,2,4,0,4,1,19,2,0,7,6
PDS-8190,3,1,1.0,2,2,2,2,2,0,0,0,0,1,0,2,1,0,0
PDS-8200,3,4,1.0,2,1,2,16,3,4,4,0,0,0,26,1,0,3,6
PDS-8203,3,1,1.0,5,2,2,4,4,0,0,0,0,0,0,0,0,0,0
PDS-8209,1,7,1.0,2,2,1,3,3,0,0,0,0,0,0,1,1,0,0
PDS-8211,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,1,0,0
PDS-8225,3,4,1.0,2,2,2,4,2,1,1,1,0,0,4,4,2,13,6
PDS-8227,3,1,1.0,2,2,2,4,5,2,1,0,0,1,0,2,1,0,0
PDS-8229,1,1,1.0,2,2,2,10,6,3,2,0,0,0,1,1,1,2,7
PDS-8231,2,1,1.0,2,2,2,4,2,0,0,0,0,1,0,1,0,0,0
PDS-8235,3,1,1.0,2,2,2,2,2,0,0,0,0,0,0,1,1,0,0
PDS-8236,3,1,1.0,2,2,1,6,3,1,1,0,0,0,0,2,1,0,0
PDS-8245,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,0,1,0,0
PDS-8246,3,1,1.0,2,2,1,2,1,1,1,0,0,0,1,2,1,1,0
PDS-8253,3,1,1.0,3,1,2,4,5,1,2,0,0,0,2,4,1,1,0
PDS-8259,2,1,1.0,5,2,2,2,5,1,1,0,0,1,1,1,0,0,0
PDS-8260,3,1,1.0,2,2,2,6,2,3,2,0,0,1,1,1,1,0,0
PDS-8264,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,1,2,0,0
PDS-8265,1,1,1.0,2,2,2,4,3,0,0,0,0,0,0,0,1,0,0
PDS-8276,3,1,1.0,2,2,2,4,1,0,1,0,0,0,3,3,1,0,3
PDS-8278,3,1,1.0,2,2,2,4,1,0,0,0,0,0,1,1,1,0,0
PDS-8287,3,4,1.0,2,2,2,6,3,3,2,0,1,1,3,1,0,2,4
PDS-8306,3,1,1.0,2,2,2,2,3,0,0,0,0,0,0,2,2,0,0
PDS-8308,3,1,1.0,2,2,2,4,2,0,0,0,0,0,0,1,1,0,0
PDS-8309,1,1,1.0,2,2,2,6,2,1,0,0,0,0,0,1,0,0,0
PDS-8312,3,1,1.0,2,2,0,4,2,0,0,0,0,0,0,1,1,0,0
PDS-8313,1,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-8316,3,1,1.0,2,2,2,2,2,1,0,0,0,1,3,2,1,1,1
PDS-8322,3,4,1.0,2,1,2,8,4,1,3,0,0,1,1,3,1,1,3
PDS-8323,3,1,1.0,2,2,0,0,1,0,0,0,0,0,0,1,1,0,0
PDS-8326,3,3,1.0,2,2,1,2,3,0,0,0,0,0,0,1,1,0,0
PDS-8327,3,1,1.0,2,2,0,5,1,2,1,0,0,0,1,1,1,0,1
PDS-8329,3,1,1.0,2,2,2,6,5,1,1,0,0,0,0,2,1,0,0
PDS-8330,3,6,1.0,3,1,1,2,3,1,0,0,0,1,0,0,0,0,1
PDS-8334,3,1,1.0,2,2,2,4,3,1,0,0,0,0,0,1,1,0,0
PDS-8336,3,1,1.0,2,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-8339,3,1,1.0,2,2,0,2,3,2,0,0,0,0,0,1,2,0,0
PDS-8348,3,1,1.0,2,2,2,2,2,3,4,0,1,1,0,0,0,0,1
PDS-8357,3,1,1.0,2,2,2,2,3,0,1,0,0,1,0,0,1,0,0
PDS-8358,3,1,1.0,2,2,2,2,4,1,0,0,0,1,1,0,1,3,0
PDS-8364,3,1,1.0,2,2,2,4,1,0,0,0,0,0,0,1,0,0,0
PDS-8368,3,1,1.0,2,2,2,8,3,0,0,0,0,0,0,1,1,0,0
PDS-8386,1,1,0.9989837398373984,5,2,2,4,3,1,0,0,0,1,0,1,1,0,0
PDS-8390,3,1,1.0,2,2,2,4,2,1,1,0,0,0,1,2,1,0,0
PDS-8393,3,1,1.0,2,2,2,6,2,2,3,0,1,0,0,2,1,0,1
PDS-8398,3,1,1.0,3,2,2,4,2,1,0,0,0,0,0,2,1,0,0
PDS-8400,3,1,1.0,2,2,2,4,2,0,0,0,0,1,1,1,0,1,3
PDS-8416,3,3,1.0,2,2,0,4,4,1,1,0,0,2,3,2,0,5,0
PDS-8418,3,1,1.0,2,2,2,2,3,1,0,0,0,2,0,3,1,0,0
PDS-8428,3,1,1.0,2,2,2,18,5,2,2,0,0,2,4,4,0,3,2
PDS-8429,3,1,0.5338983050847458,5,2,2,10,5,1,1,0,0,0,0,1,1,0,0
PDS-8430,3,1,1.0,5,2,2,6,2,1,2,0,0,1,0,0,0,0,1
PDS-8434,3,1,1.0,2,1,2,4,2,0,0,0,0,0,0,2,1,0,0
PDS-8437,3,1,1.0,2,2,0,2,1,0,0,0,0,0,0,2,2,0,0
PDS-8439,3,6,1.0,2,1,1,4,8,2,0,0,0,1,5,4,0,6,3
PDS-8449,1,1,0.9982817869415808,5,2,2,4,1,0,0,0,0,0,0,0,1,0,0
PDS-8462,3,3,1.0,2,2,0,14,0,1,1,0,0,1,7,0,0,5,2
PDS-8468,3,1,1.0,2,2,2,10,4,1,1,0,0,0,0,1,1,0,0
PDS-8473,3,1,1.0,5,2,2,2,1,0,0,0,0,0,0,1,1,0,0
PDS-8476,3,1,1.0,3,2,2,6,4,0,0,0,0,1,0,2,1,0,0
PDS-8491,3,1,1.0,2,2,2,8,2,1,0,0,0,1,4,2,0,3,2
PDS-8492,3,4,1.0,2,2,2,6,2,1,0,0,0,1,3,1,0,2,1
PDS-8503,3,1,1.0,5,2,0,7,2,1,1,0,0,1,2,1,0,2,2
PDS-8513,3,1,1.0,2,2,2,2,5,1,0,0,0,0,0,1,1,1,0
PDS-8520,3,3,1.0,2,2,2,8,2,0,0,0,0,1,0,1,0,1,0
PDS-8530,1,4,1.0,2,1,1,20,9,2,4,0,0,0,2,7,0,4,1
PDS-8534,1,1,1.0,5,2,2,2,3,2,0,0,0,0,0,0,1,0,0
PDS-8536,1,1,0.9950738916256158,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0
PDS-8548,1,1,1.0,2,2,2,4,5,3,4,0,0,1,5,3,1,17,8
PDS-8549,3,1,1.0,2,2,1,4,1,0,0,0,0,0,0,0,2,0,0
PDS-8550,3,1,1.0,2,1,2,0,3,0,0,0,0,0,0,2,0,0,0
